Sat May 09 06:30:40 +0000 2020,"राजनांदगांव के मदनवाड़ा के पास परधौनी गांव में पुलिस नक्सली मुठभेड़ में थाना प्रभारी, सरगुजा के श्री श्याम किशोर श… https://t.co/qlrAj1Xjnc",ts_singhdeo
Sat May 09 05:50:02 +0000 2020,"A tracker dog, Raja, which served the Police Department for about six years, died of ill-health at the police headq… https://t.co/bLvR0uWSsO",thandhra
Sat May 09 05:47:41 +0000 2020,Most of them are involved in transporting vegetables to the Chennai market. #AndhraPradesh #koyambedu @THChennai… https://t.co/DLRDEoe4U7,thandhra
Sat May 09 03:14:42 +0000 2020,"RT @drharshvardhan: Assessed the #COVID19 situation in #Telangana via VC with state Health Minister, Shri @Eatala_Rajender Ji &amp; other senio…",eatala_rajender
Sat May 09 03:14:03 +0000 2020,RT @drharshvardhan: तेलंगाना में #COVID19 की स्थिति पर VC द्वारा राज्य के स्वास्थ्य मंत्री श्री @Eatala_Rajender जी के साथ हुई बैठक के दौरा…,eatala_rajender
Sat May 09 03:13:56 +0000 2020,RT @drharshvardhan: मैंने मरकज़ मामले में संदिग्धों की तलाश में तेलंगाना द्वारा दिखाई गई मुस्तैदी के लिए राज्य सरकार की जमकर प्रशंसा करी।…,eatala_rajender
Sat May 09 03:13:41 +0000 2020,RT @drharshvardhan: मैंने इस अवसर पर राज्य के स्वास्थ्य मंत्री व सभी जिलाधिकारियों से अनुरोध किया कि वे लोगों को अधिक से अधिक संख्या में #A…,eatala_rajender
Sat May 02 18:48:05 +0000 2020,"#Advice for public-  Protect yourself and others from spread of COVID-19
#Maintain # Distance between you and other… https://t.co/JLoowzeUzl",collectordnh
Sat May 02 16:07:21 +0000 2020,"9+ve turn -ve. So, total active cases in islands now 7.

~9000 tests per million.

However, for Emeralds islands to… https://t.co/G9KmhtkpYl",chetansanghi
Sat May 02 14:03:39 +0000 2020,"#UPDATE: 231 new COVID19 positive cases reported in Tamil Nadu bringing the total count to 2,757 @CMOTamilNadu… https://t.co/x8aoVCyT3a",nhm_tn
Sat May 02 10:40:39 +0000 2020,#DNHFightsCorona https://t.co/zcq50zcw0l,collectordnh
Sat May 02 02:06:48 +0000 2020,"Lockdown upto 17th May
1 more +ve turns -ve
Now total active cases 16
No new cases for 6 days
8800+ tests per milli… https://t.co/g0G0POHXya",chetansanghi
Sat Apr 25 05:54:51 +0000 2020,Plasma therapy shows positive results on COVID-19 patients and gives a ray of hope in the fight against the novel c… https://t.co/iJfhrLKgFi,mohfw_gujarat
Mon May 11 06:06:47 +0000 2020,"प्रवासी कामगारों/श्रमिकों का प्रदेश में स्वागत है!

आपसे अनुरोध है कि उत्तर प्रदेश सरकार द्वारा की जा रही कोरोना… https://t.co/N1j8CmyBqR",upgovt
Mon May 11 06:05:59 +0000 2020,നാളെ ആരംഭിക്കുന്ന തിരഞ്ഞെടുത്ത പാസ്സഞ്ചർ ട്രെയിൻസർവീസുകളിലേക്ക് ഓൺലൈൻ വഴി ഇന്ന് വൈകിട്ട് നാല് മണി മുതൽ ബുക്കിംഗ് തു… https://t.co/CezhJUOnec,pibtvpm
Mon May 11 06:05:56 +0000 2020,Zydus Cadila to manufacture '#COVID19 Kavach Elisa' – the first indigenously developed IgG ELISA test for antibody… https://t.co/dUvYSZp7ek,toiahmedabad
Mon May 11 06:05:41 +0000 2020,Differences in the #Congress emerged on Monday after Delhi party leader Radhika Khera (@Radhika_Khera) questioned f… https://t.co/WdhLCSmwKx,ians_india
Mon May 11 06:05:14 +0000 2020,"RT @amiya_TNIE: In #Lockdown these foreigners are exploring the rural life in #Wayanad 
@NewIndianXpress 
@xpresskerala 
@RahulGandhi 
@spw…",xpresskerala
Mon May 11 06:05:02 +0000 2020,"RT @sovividyadharan: #IndiaFightsCOVID19
Union Home Ministry asks states to cooperate with #Railways in running more 'Shramik' special trai…",xpresskerala
Mon May 11 06:04:37 +0000 2020,#VandeBharatMission: Indian passengers arrive at Manila Airport in Philippines for the repatriation flight from Man… https://t.co/cGY9mksfA1,ani
Mon May 11 06:04:17 +0000 2020,"RT @toisports: #Lockdown spurs 11-year-old Brazilian Gui Khury to shatter #skateboarding record 

READ: https://t.co/4rnzHfP75c

(Represent…",timesofindia
Mon May 11 06:04:14 +0000 2020,"As the cash-strapped central and state governments look to resume economic activity by restarting industrial units,… https://t.co/Pbe9FBIcgL",huffpostindia
Mon May 11 06:02:59 +0000 2020,"334 'super spreaders' have been found in Ahemdabad, 14,000 workers have been exposed to the virus. All essential se… https://t.co/K1aeR3QvpS",timesnow
Mon May 11 06:02:58 +0000 2020,"HRD minister to interact with VCs on higher education post-#COVID19 era

https://t.co/UyophhW1Jv https://t.co/inZF4KwNWG",httweets
Mon May 11 06:01:03 +0000 2020,"#Corona को लेकर PM मोदी की आज मुख्यमंत्रियों के साथ बैठक

17 मई के बाद #lockdown में छूट और आर्थिक मोर्चे के लिए छो… https://t.co/mlBpnr7TFe",zeerajasthan_
Mon May 11 06:00:13 +0000 2020,"#Breaking | Inside scoop from the TMC camp, the party plans COVID strategy assault. '50 MLAs to campaign against Ce… https://t.co/I2Br63hah0",timesnow
Mon May 11 06:00:12 +0000 2020,"#ShramikSpecialTrains can carry 1,700+ passengers, have up to 3 stations

https://t.co/IaH4EdGjd6 https://t.co/YA3Wr9toLd",httweets
Mon May 11 06:00:00 +0000 2020,The first steps towards reviving economic activity in #Maharashtra post #lockdown should involve opening sectors yi… https://t.co/8WSceuBsrB,thmumbai
Mon May 11 06:00:00 +0000 2020,"Sensex rises over 400, points, Nifty near 9,400; RIL regains Rs 10-lakh crore market cap mark.

https://t.co/mCa87NBtmG",timesnow
Mon May 11 06:00:00 +0000 2020,"Interview | Vice Admiral G. Ashok Kumar, Vice Chief of the Naval Staff, says that the force is at the ready for eva… https://t.co/cs2z1Hx3e7",the_hindu
Mon May 11 06:00:00 +0000 2020,UK PM Boris Johnson on the U.K.'s #coronavirus lockdown  https://t.co/TfozBVWGfq https://t.co/LSB176Gljs,economictimes
Mon May 11 05:59:04 +0000 2020,"On the rising number of #Covid19 cases, Dr Awate said Mumbai’s case is very different as compared to other regions… https://t.co/DcdekmEMOH",httweets
Mon May 11 05:58:50 +0000 2020,"निर्दलीय #MLA भी अपने सुझाव देने के लिए #Videoconferencing  से जुड़े थे।
#Coronavirus #Rajasthan #Covid19… https://t.co/3Q7dCnk9kA",zeerajasthan_
Mon May 11 05:58:39 +0000 2020,पराक्रमी सेनानायक अपराजेय भारतीय थल सेना के तृतीय सेनाध्यक्ष जनरल श्री सत्यवंत मल्लानाह श्रीनागेश जी की जयंती पर उ… https://t.co/xRkqzehN4e,upgovt
Mon May 11 05:58:05 +0000 2020,#Gujarat: Two persons in Jamnagar and one in Bhavnagar test positive for #COVID19,toiahmedabad
Mon May 11 05:57:51 +0000 2020,"Twist in 'Bois Locker Room' probe, @DelhiPolice makes big a disclosure.
The ‘rape chat’ mastermind was a girl, who… https://t.co/nz99aHwug5",timesnow
Mon May 11 05:57:44 +0000 2020,राष्ट्रीय प्रौद्योगिकी दिवस के अवसर पर तकनीकी प्रगति के परिणामस्वरूप प्राप्त सर्वश्रेष्ठ तकनीक व उपकरणों का प्रयोग… https://t.co/mtVZfPWwnS,upgovt
Mon May 11 05:57:35 +0000 2020,വീട്ടിൽ ക്വാറന്റൈനിൽ ഏർപ്പെടുമ്പോൾ ഈ കാര്യങ്ങൾ ശ്രദ്ധിക്കുക #IndiaFightsCorona #COVID__19 #homequarantine… https://t.co/4BXnCbFsSX,pibtvpm
Mon May 11 05:56:39 +0000 2020,Two persons in #Jamnagar and one in #Bhavnagar test #COVID19 positive,toiahmedabad
Mon May 11 05:56:35 +0000 2020,#Corona की वजह से #Lockdown 3.0 चल रहा है....ऐसे में CM गहलोत ने प्रदेश की तमाम मुश्किलों को लेकर सभी पार्टियों से… https://t.co/WVY286Str7,zeerajasthan_
Mon May 11 05:56:12 +0000 2020,Maharashtra CM likely to discuss extension of #lockdown and trains for migrants during CMs’ video conference with P… https://t.co/HpOh1i7dCk,httweets
Mon May 11 05:55:33 +0000 2020,MHA ने सभी राज्यों / केंद्रशासित प्रदेशों को बिना किसी अड़चन के प्रवासी श्रमिकों को जल्दी से उनके मूल स्थान तक पहुं… https://t.co/dqcmYAm81u,pibjaipur
Mon May 11 05:55:09 +0000 2020,Parshottam Rupala calls IAS officers 'foolish' https://t.co/AfTlWcmohr,toiahmedabad
Mon May 11 05:55:06 +0000 2020,Sending guest workers home: No reply from 4 states https://t.co/6kf882jLSj,toibengaluru
Mon May 11 05:55:00 +0000 2020,"The sources said that 
 "" #ManmohanSinghji had developed a reaction to a new medication"" and further investigation… https://t.co/iAvuqcGvu9",the_hindu
Mon May 11 05:54:49 +0000 2020,"ಪಾದರಾಯನಪುರದಲ್ಲಿ ಕ್ವಾರಂಟೈನ್ ನಲ್ಲಿರಬೇಕಾದ ಕೆಲ ಮಹಿಳೆಯರು ಹೊರ ಹೋದ ಬಗ್ಗೆ ತನಿಖೆಗೆ ಸೂಚಿಸಲಾಗಿದೆ.
ನಾಡಿನ ಜನರ ಆರೋಗ್ಯದ ವಿಷಯದಲ್ಲಿ… https://t.co/jNWwoS3RUt",sriramulubjp
Mon May 11 05:54:34 +0000 2020,Six Shramik special trains carrying 7353 passengers to passengers to their home towns operated from #Bengaluru… https://t.co/I9s9xmQxOw,airnewsalerts
Mon May 11 05:54:14 +0000 2020,"A large group of extended family and friends had attended a recent birthday party, despite a stay-at-home order in… https://t.co/RCtz7NYOv2",httweets
Mon May 11 05:53:51 +0000 2020,കൊറോണ പോരാളികളേ...നന്ദി #IndiaFightsCorona #COVID__19 @MoHFW_INDIA @PIB_India https://t.co/wefdFHZMl8,pibtvpm
Mon May 11 05:53:00 +0000 2020,#lockdown | Indian Railways will start operating passenger trains gradually from Tuesday. Here's all you need to kn… https://t.co/Lt72Diq42o,httweets
Mon May 11 05:52:45 +0000 2020,"RT @HTPunjab: Two test positive for #Covid19 in Moga, count climbs to 58

https://t.co/UcPCL5AbH4 https://t.co/x9tBqtktyL",httweets
Mon May 11 05:52:20 +0000 2020,"#Coronavirus संकट के बीच 12 मई से आंशिक रूप से शुरू होगी रेल सेवा, स्पेशल ट्रेनों में पुराना किया ही लिया जाएगा… https://t.co/jAkSIqtrDH",zeerajasthan_
Mon May 11 05:52:18 +0000 2020,"Two SRP jawans of #Bharuch, who returned from duty in #Ahmedabad, test positive for #Covid19",toiahmedabad
Mon May 11 05:51:18 +0000 2020,"#ArjunKapoor gets emotional as he remembers his mother on #MothersDay! (via @etimes)

https://t.co/AmLJ8HjVjX",timesofindia
Mon May 11 05:50:41 +0000 2020,"#Jaipur | #Rajasthan के 5 एयरपोर्ट वाले शहरों में बनेंगे क्वारंटाइन सेंटर, बाहर से आने वाले यात्री को 14 दिन रहना… https://t.co/2GWVuh4blO",zeerajasthan_
Mon May 11 05:50:08 +0000 2020,1172 private doctors step up for COVID19 duty https://t.co/FGbus5pDTt,toimumbai
Mon May 11 05:50:00 +0000 2020,How offices will gradually reopen and 9 other things Google CEO Sundar Pichai wrote in internal memo… https://t.co/dYOkXyt9qA,timesofindia
Mon May 11 05:50:00 +0000 2020,A temporary ban on family planning services at govt facilities and poor access to over-the-counter contraceptives d… https://t.co/tsk7AMyw6Y,the_hindu
Mon May 11 05:49:16 +0000 2020,"RT @htshowbiz: .@deepikapadukone shares pic from her pre-wedding puja, organised by mother Ujjala: ‘Love you amma’

#DeepikaPadukone
https:…",httweets
Mon May 11 05:48:39 +0000 2020,"For Providing Inter-state transport facility for Sevasindhu e-pass holders, KSRTC has opened helpline numbers with… https://t.co/2SOHmYtBqw",dhfwka
Mon May 11 05:48:19 +0000 2020,"Meet actor Rahul Dev LIVE on Facebook and YouTube today @ 5 pm 
@neeru_za @RahulDevRising 
#TV9News https://t.co/MCvXlis843",tv9gujarati
Mon May 11 05:47:54 +0000 2020,"#Breaking | Delhi's Corona count crosses the 7,000 mark after 310 cases were reported in the last 24 hours.

TIMES… https://t.co/Azn0GHh533",timesnow
Mon May 11 05:47:09 +0000 2020,"Badrinath’s chief priest tests negative for #Covid19 twice, reaches Joshimath ahead of portal opening… https://t.co/EB5U9G8SR7",httweets
Mon May 11 05:46:54 +0000 2020,#Villupuram police have arrested two ruling #AIADMK functionaries for allegedly setting a 14-year-old girl on fire.… https://t.co/OOq2NkNQRH,thchennai
Mon May 11 05:46:20 +0000 2020,"With just about a week left for the ongoing phase of COVID-19 lockdown to end, PM @narendramodi will be chairing a… https://t.co/1ZYS8pL54Z",timesnow
Mon May 11 05:46:13 +0000 2020,"Former PM #ManmohanSingh’s condition is stable and he is under observation at AIIMS Delhi: Sources 

https://t.co/pLSxI98nwD",httweets
Mon May 11 05:45:23 +0000 2020,"Shramik Special trains to now have up to 3 stoppages in destination state,run with full capacity of around 1,700 instead of 1,200:Rly order",pti_news
Mon May 11 05:45:04 +0000 2020,Telangana govt widens net as migrants test +ve https://t.co/7WQfryMvJ7,toihyderabad
Mon May 11 05:45:00 +0000 2020,"Iran missile strikes own ship, kills 1 sailor, hurts others

https://t.co/g2HsDWFbBr https://t.co/atxBESeqg8",timesofindia
Mon May 11 05:45:00 +0000 2020,813 Indian nationals land in #Mumbai on 3 special flights | reports @anandaditya https://t.co/DACkiq1GVL,thmumbai
Mon May 11 05:45:00 +0000 2020,"#Rajasthan में कुल मौतों का आंकड़ा 108 पहुंच गया है।
#CoronaPositive #Covid19 #Lockdown3

https://t.co/LTLTeZ8T3Z",zeerajasthan_
Mon May 11 05:45:00 +0000 2020,"National technology day: PM Modi hails researchers, says technology is helping to create a COVID-19 free world.

https://t.co/Nr1VowmCHQ",timesnow
Mon May 11 05:45:00 +0000 2020,#VandeBharatMission: Air India’s flight carrying Indian nationals from US to fly back to Mumbai… https://t.co/KXl7mQAwVV,economictimes
Mon May 11 05:43:28 +0000 2020,RT @rsujatha_30: Colleges advised to apply for fee revision before May 30 - The Hindu https://t.co/oC63cAEwWT @THChennai @the_hindu,thchennai
Mon May 11 05:43:26 +0000 2020,"RT @vijaythehindu: Two inmates of Puzhal central prison released by ""mistake"", special team goes after the narcotics case suspects, locates…",thchennai
Mon May 11 05:43:17 +0000 2020,RT @rsujatha_30: The state govt's indecisiveness pushes Anna varsity alumni write to CM on IoE status - The Hindu https://t.co/KZohqR4Td7 @…,thchennai
Mon May 11 05:43:08 +0000 2020,"RT @diparamakrishna: Homebuyers struggling amid pay cuts need incentives, say developers: @THChennai @sanjaysvk https://t.co/Ir1lyvEUU5",thchennai
Mon May 11 05:42:41 +0000 2020,"Allow private clinics, nursing homes to open without hindrances: MHA

#coronavirus #coronavirusinindia… https://t.co/qaYQiAeeVT",thepunemirror
Mon May 11 05:42:30 +0000 2020,"#AndhraPradesh: Two people who had #COVID19 got recovered and discharged from GEMS Hospital, Srikakulam.

#AIRPics:… https://t.co/I1cVepEZ5b",airnewsalerts
Mon May 11 05:42:27 +0000 2020,"Two #SRP jawans from #Bharuch who returned home, after performing their duty in #Ahmedabad test #COVID19  positive.… https://t.co/FfNP3xfdGi",toiahmedabad
Mon May 11 05:41:57 +0000 2020,The Kaziranga University in Jorhat is being set up on lines of Sarusajai Stadium. Visited the site with… https://t.co/PK1zcK7p21,himantabiswa
Mon May 11 05:41:51 +0000 2020,"RT @TheHinduComment: Replug | There’s little doubt that the May 1998 nuclear tests conducted by India, signalling its big-power intent, cam…",the_hindu
Mon May 11 05:41:45 +0000 2020,Two aspects which need to be taken care of in industries are — employees’ health status and health education for th… https://t.co/SzXZXhQWet,thchennai
Mon May 11 05:40:47 +0000 2020,"Union Sports Minister #KirenRijiju (@KirenRijiju) on Monday stated that they will resume the training of ""elite"" at… https://t.co/fOC4fwMcg1",ians_india
Mon May 11 05:40:13 +0000 2020,"RT @TNTimesDrive: BS6 diesel engine, touchscreen infotainment system, etc. are expected to be offered on the new Thar

#Mahindra #MahindraT…",timesnow
Mon May 11 05:40:00 +0000 2020,"Congress accedes to CM Uddhav Thackeray plea, Maharashtra council storm over https://t.co/R9aSgy0KjM",timesofindia
Mon May 11 05:40:00 +0000 2020,The Supreme Court has sought a response from the Centre and the RBI on a petition against charging interest on loan… https://t.co/0et6C0F91p,the_hindu
Mon May 11 05:40:00 +0000 2020,"Traders, who have been running business for decades at #Chennai Ritchie Street, the electronics hub, have appealed… https://t.co/vwFzgCoajr",thchennai
Mon May 11 05:39:52 +0000 2020,The #Centre on Monday directed all states and Union Territories (UTs) to allow '#Shramik' special trains to operate… https://t.co/RbPm4OWpgG,ians_india
Mon May 11 05:39:34 +0000 2020,"#Breaking | 221 cops have tested positive for Coronavirus in the last 24 hours in Maharashtra.

Details by TIMES NO… https://t.co/hr0QO3rARU",timesnow
Mon May 11 05:39:00 +0000 2020,MBS has been destroying all sources and dynamics of traditional legitimacy on which his family has relied. One of t… https://t.co/Mc2QonStnT,huffpostindia
Mon May 11 05:38:47 +0000 2020,#Chennai Commissioner of Police A.K. Viswanathan on Sunday assured migrant workers of facilitating their return to… https://t.co/4enLsigK8w,thchennai
Mon May 11 05:37:58 +0000 2020,RT @dsureshkumar: Two AIADMK functionaries set 14-year-old girl on fire in Villupuram. Girl battling for life with 70% burns. Accused have…,wilson_thehindu
Mon May 11 05:37:36 +0000 2020,"India's Corona count crosses 67,000 mark after 4,213 fresh cases have been reported in 24 hours.

Details by TIMES… https://t.co/3K5h2Z3jog",timesnow
Mon May 11 05:37:35 +0000 2020,"Listen to our bilingual live phone-in programme on #COVID19, FM Gold📻Channel, 9.25⏰pm.

▪️Dr. Balwinder Singh, Seni… https://t.co/gMcr6VfDoc",airnewsalerts
Mon May 11 05:37:24 +0000 2020,"#Delhi | पूर्व PM #ManmohanSingh की हालत स्थिर ।

उनको बेचैनी महसूस होने के बाद रविवार रात #AIIMS में भर्ती कराया ग… https://t.co/uUjPPkoryH",zeerajasthan_
Mon May 11 05:36:34 +0000 2020,Crowds flocked back to the streets of #Dhaka as #Bangladesh government has relaxed some restrictions on shopping at… https://t.co/nsfhyLDa8I,ians_india
Mon May 11 05:34:05 +0000 2020,"दरभंगा: बिरौल के सहसराम एम एस क्वॉरेंटाइन सेंटर में डिग्निटी किट का वितरण।
@darbhanga_dm 
#BiharFightsCorona… https://t.co/odvk9Wurf2",iprd_bihar
Mon May 11 05:33:28 +0000 2020,#boislockerroom ছেলের নামে প্রোফাইল খুলে নিজের যৌন হেনস্থার আলোচনা! https://t.co/43r3Fcybzs,abpanandatv
Mon May 11 05:33:10 +0000 2020,#VandeBharatMission: Special evacuation flight Air India AI 1617 carrying 118 Indian citizens from US (San Francisc… https://t.co/HGnOu8pH9F,tv9gujarati
Mon May 11 05:32:32 +0000 2020,UK-Delhi-Bengaluru flight arrived to Bengaluru early morning today with 323 passengers. They were taken in BMTC bus… https://t.co/zO3m4rbM92,airnewsalerts
Mon May 11 05:32:01 +0000 2020,"As many as 119 of the 200 wards in #Chennai Corporation have reported less than 10 #COVID19 positive cases, said Ch… https://t.co/T7qQAvbD7P",thchennai
Mon May 11 05:31:36 +0000 2020,"On #NationalTechnologyDay, PM hails those at forefront of research to defeat Covid-19 https://t.co/SJwiNwdDjb",timesofindia
Mon May 11 05:31:08 +0000 2020,"#Bulandshahr, (UP): A three-year-old child was allegedly beaten to death by his alcoholic father after his wife ref… https://t.co/Zfmf0okT1N",ians_india
Mon May 11 05:31:06 +0000 2020,"Under #California Governor @GavinNewsom's four-phase guidelines, #LosAngeles has reopened sectors of its #economy,… https://t.co/J2BGhF2oQ0",ians_india
Mon May 11 05:30:38 +0000 2020,Bengaluru: Hospital in Hennur sealed https://t.co/eDrsl10n4T,toibengaluru
Mon May 11 05:30:25 +0000 2020,Special evacuation flight AI 1617 carrying 118 Indian citizens from San Francisco lands at #Hyderabad airport https://t.co/0AOdhjP8CQ,toihyderabad
Mon May 11 05:30:09 +0000 2020,"MHA to States: Ensure opening of all private clinics, nursing homes, labs with all medical staff",pti_news
Mon May 11 05:30:07 +0000 2020,Paws &amp; pause: How home-alone pet mums found calm in a crisis https://t.co/7RFwaKInC1,toibengaluru
Mon May 11 05:30:06 +0000 2020,"Restrictions on movement of medical professionals can lead to severe constraints in rendering COVID, non-COVID services: MHA to states",pti_news
Mon May 11 05:30:03 +0000 2020,"MHA objects to restrictions imposed by some States/ UTs on movement of doctors, para-medics, says they are vital to healthcare services",pti_news
Mon May 11 05:30:01 +0000 2020,#BiharFightsCorona continuing   outcome of the door to door survey for the period 16-10/5/2020 in all districts. su… https://t.co/x05vJ54GAQ,sanjayjavin
Mon May 11 05:30:00 +0000 2020,Several soldiers injured in clashes in Ladakh &amp; Sikkim as border tensions flare up between India and China… https://t.co/qlAr5FNubd,timesofindia
Mon May 11 05:30:00 +0000 2020,"‘For one person who has been affected by the disease, is it fair to turn the entire neighbourhood into a containmen… https://t.co/8BH2z9QVdj",the_hindu
Mon May 11 05:30:00 +0000 2020,"Union Finance Minister Nirmala Sitharaman to meet PSU Bank chiefs today
Download the ET App here:… https://t.co/XeJbemxHu9",economictimes
Mon May 11 05:29:40 +0000 2020,"RT @airnews_ghy: The live quiz along with #DRISTIPAT  have received high participations. Gratitude to our partners - @assampolice ,@AssamCi…",airnewsalerts
Mon May 11 05:29:26 +0000 2020,"क्या वायरस का प्रभाव मोटे लोगों पर ज्यादा होता है?

#IndiaFightsCorona https://t.co/CM3Q4r4W4l",pibjaipur
Mon May 11 05:28:57 +0000 2020,"Panchkula update: 

After two truck drivers tested positive, residents of Sector 19 &amp; Majri village, the Panchkula… https://t.co/76XCVpdj81",nagarkoti
Mon May 11 05:28:34 +0000 2020,#Maharashtra to pay rail fare for migrant workers from CM Relief Fund | reports @ajeetmahale https://t.co/D09zIZBaQu,thmumbai
Mon May 11 05:28:33 +0000 2020,"Supreme Court starts hearing a plea filed by Republic TV's Editor-in-Chief, Arnab Goswami for quashing a fresh FIR… https://t.co/La2edwfRoB",ani
Mon May 11 05:28:24 +0000 2020,"ભરૂચ: હેલ્થ કાર્ડ વિના શાકભાજી વેચાણ કરવા પર પ્રતિબંધ, વિક્રેતાઓનું સ્ક્રીનિંગ કરાશે

Read: https://t.co/G57qp9bQkM… https://t.co/MtGNm17H70",tv9gujarati
Mon May 11 05:28:22 +0000 2020,#BiharFightsCorona district wise cases in bihar as of 10 am on 11/5/2020.707 positive covid-19 cases till date. https://t.co/Td7kvr9iFX,sanjayjavin
Mon May 11 05:28:15 +0000 2020,"#AarogyaSetu #IVRS सेवा से 1921 टोल फ्री नंबर पर मिस्ड कॉल देकर हो सकेगी #COVID19 की ट्रैकिंग

फीचर फोन यानी गैर… https://t.co/dRtLHLaTNg",pibjaipur
Mon May 11 05:28:08 +0000 2020,The #Australian medical community on Monday slammed citizens who broke the law to protest against the… https://t.co/e8dfAk2Yle,ians_india
Mon May 11 05:28:04 +0000 2020,"RT @TheHinduSports: The #FrenchOpen, which was postponed to September from May due to the #novelcoronavirus outbreak, could be held without…",thmumbai
Mon May 11 05:27:57 +0000 2020,"RT @PIBHomeAffairs: MHA to States:
●Ensure smooth movement, including inter-state, of all medical professionals, paramedic staff, sanitatio…",pibshimla
Mon May 11 05:27:54 +0000 2020,ഇന്ത്യയുടെ മാധ്യമ സ്വാതന്ത്ര്യത്തെ കുറിച്ചും RSF #pressfreedomindex നായി ഉപയോഗിച്ച രീതിയെ ചോദ്യം  ചെയ്തും… https://t.co/HlvtEysmjT,pibtvpm
Mon May 11 05:27:40 +0000 2020,#VandeBharatMission: Special evacuation flight Air India AI 1617 carrying 118 Indian citizens from US (San Francisc… https://t.co/fuS8fhPCsb,ani
Mon May 11 05:27:36 +0000 2020,RT @PIBHomeAffairs: MHA writes to all States/UTs to cooperate with @RailMinIndia in running more #ShramikSpecialTrains without any hindranc…,pibshimla
Mon May 11 05:27:26 +0000 2020,"Jammu &amp; Kashmir: Shops of electronic items re-open in Udhampur amid #CoronavirusLockdown. A shopkeeper says, ""Elect… https://t.co/3yV8cKYVMi",ani
Mon May 11 05:27:15 +0000 2020,#BiharFightsCorona testing statistics as of 10 am on 11/5/2020. 707 positive covid cases till date.the revised  tes… https://t.co/WRTlvN49ew,sanjayjavin
Mon May 11 05:27:02 +0000 2020,RT @TOICitiesNews: Union home secretary #AjayBhalla writes to chief secretaries of all states to cooperate in receiving #ShramikSpecialTrai…,toimumbai
Mon May 11 05:26:34 +0000 2020,RT @TOICitiesNews: Union home secretary #AjayBhalla writes to chief secretaries of all states to cooperate in receiving #ShramikSpecialTrai…,toihyderabad
Mon May 11 05:25:56 +0000 2020,RT @TOICitiesNews: Union home secretary #AjayBhalla writes to chief secretaries of all states to cooperate in receiving #ShramikSpecialTrai…,toibengaluru
Mon May 11 05:25:50 +0000 2020,RT @TOICitiesNews: Union home secretary #AjayBhalla writes to chief secretaries of all states to cooperate in receiving #ShramikSpecialTrai…,toiahmedabad
Mon May 11 05:25:39 +0000 2020,"RT @gssjodhpur: 'अटल साहस' व 'कलाम के कमाल' को नमन।

'भारत रत्न' श्री अटल बिहारी वाजपेयी जी के सशक्त नेतृत्व और 'भारत रत्न' डॉ. ए.पी.जे अ…",pibjaipur
Mon May 11 05:25:21 +0000 2020,"Former Prime Minister #ManmohanSingh (@manmohansingh__), who was admitted to #Delhi's All India Institute of Medica… https://t.co/Co4taWwVkc",ians_india
Mon May 11 05:25:05 +0000 2020,"RT @TOICitiesNews: Indian Railways to restart passenger train operations with special trains from New Delhi connecting Dibrugarh, Agartala,…",toiahmedabad
Mon May 11 05:24:52 +0000 2020,"RT @TOICitiesNews: Indian Railways to restart passenger train operations with special trains from New Delhi connecting Dibrugarh, Agartala,…",toimumbai
Mon May 11 05:24:33 +0000 2020,"RT @TOICitiesNews: Indian Railways to restart passenger train operations with special trains from New Delhi connecting Dibrugarh, Agartala,…",toibengaluru
Mon May 11 05:22:35 +0000 2020,"मोतिहारी: हेमराम हाईस्कूल छौड़ादानो क्वॉरेंटाइन सेंटर में आवासितों को योगाभ्यास कराया जा रहा है।
@Dm_Motihari… https://t.co/KKNJgskuzB",iprd_bihar
Mon May 11 05:22:16 +0000 2020,"During the fourth batch of #COVID19 Critical Care Training program at SCBMCH Cuttack, ninety six nurses across vari… https://t.co/GRap9LguXc",hfwodisha
Mon May 11 05:21:16 +0000 2020,"Pay property taxes online &amp; get 5% rebate. For details, click here 👉

https://t.co/5CtJg2ZXPx https://t.co/aWNaE4jxIh",bbmpcomm
Mon May 11 05:20:57 +0000 2020,"RT @TheHinduSports: The #FrenchOpen, which was postponed to September from May due to the #novelcoronavirus outbreak, could be held without…",the_hindu
Mon May 11 05:20:45 +0000 2020,"ಕರ್ನಾಟಕಕ್ಕೆ ಬರಲು ನೊಂದಾಯಿಸಿಕೊಂಡು  ನಾಗರಿಕರಲ್ಲಿ ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳ ಮನವಿ

An Appeal by the Hon'ble Chief Minister to s… https://t.co/bZMEs7lDca",dhfwka
Mon May 11 05:20:40 +0000 2020,3 magnetic mines exploded in Tahia Maskan area in PD4 of Afghanistan's Kabul city today morning. Security officials… https://t.co/neqSqmmXMX,ani
Mon May 11 05:20:24 +0000 2020,दिल्ली की कोरोना पॉजिटिव नर्स ने अपनी परेशानी बता सरकार से मांगी मदद तो दिल्ली सरकार ने तुरंत समस्या का समाधान करते… https://t.co/cR0NElKY6F,aamaadmiparty
Mon May 11 05:20:13 +0000 2020,310 new COVID19 cases reported in Delhi till midnight of 10th May. The total number of positive cases is now 7233.… https://t.co/ik3jgONzQJ,tv9gujarati
Mon May 11 05:20:00 +0000 2020,"Autowallahs pack life into three wheels, flee Mumbai 

Hundreds of kali-peeli autos -- with Maharashtra registratio… https://t.co/KomV1gBwKB",timesofindia
